parents,has_nurs,form,children,housing,finance,social,health
usual,improper,foster,3,less_conv,inconv,slightly_prob,priority
missing,improper,completed,2,critical,convenient,missing,priority
pretentious,very_crit,completed,1,critical,inconv,missing,recommended
usual,improper,complete,1,convenient,inconv,problematic,recommended
great_pret,improper,incomplete,missing,less_conv,convenient,nonprob,priority
usual,proper,incomplete,2,convenient,inconv,nonprob,missing
usual,proper,incomplete,missing,critical,convenient,problematic,priority
great_pret,less_proper,complete,1,less_conv,missing,nonprob,priority
usual,very_crit,complete,3,missing,inconv,problematic,not_recom
great_pret,less_proper,completed,3,missing,inconv,slightly_prob,missing
great_pret,proper,missing,2,missing,missing,slightly_prob,priority
usual,critical,incomplete,2,missing,inconv,problematic,recommended
missing,less_proper,incomplete,2,less_conv,convenient,problematic,priority
missing,missing,foster,2,critical,missing,nonprob,not_recom
missing,missing,complete,1,critical,convenient,missing,not_recom
pretentious,missing,foster,1,less_conv,convenient,nonprob,priority
great_pret,missing,foster,missing,critical,inconv,slightly_prob,not_recom
usual,proper,incomplete,missing,less_conv,convenient,missing,missing
great_pret,missing,completed,2,convenient,convenient,nonprob,missing
usual,improper,completed,3,convenient,missing,missing,recommended
pretentious,missing,missing,more,less_conv,inconv,nonprob,not_recom
pretentious,missing,complete,missing,critical,convenient,nonprob,recommended
great_pret,proper,missing,1,convenient,convenient,missing,not_recom
usual,improper,complete,2,less_conv,convenient,problematic,not_recom
missing,critical,missing,missing,convenient,inconv,nonprob,priority
usual,less_proper,missing,missing,critical,convenient,missing,not_recom
missing,proper,foster,missing,missing,convenient,nonprob,missing
great_pret,proper,incomplete,more,missing,convenient,slightly_prob,not_recom
missing,improper,missing,missing,missing,convenient,missing,priority
usual,less_proper,completed,missing,less_conv,convenient,slightly_prob,not_recom
great_pret,very_crit,missing,1,convenient,inconv,problematic,not_recom
usual,improper,complete,missing,critical,missing,nonprob,priority
great_pret,missing,missing,1,less_conv,inconv,nonprob,missing
great_pret,critical,completed,1,convenient,convenient,nonprob,missing
missing,critical,incomplete,missing,less_conv,convenient,slightly_prob,not_recom
missing,very_crit,missing,more,convenient,missing,problematic,recommended
great_pret,missing,complete,1,missing,inconv,problematic,not_recom
pretentious,improper,completed,1,missing,missing,nonprob,recommended
pretentious,critical,complete,2,convenient,inconv,missing,not_recom
great_pret,improper,foster,1,less_conv,inconv,problematic,not_recom
pretentious,very_crit,complete,more,critical,inconv,slightly_prob,priority
missing,missing,incomplete,more,missing,missing,problematic,recommended
missing,improper,complete,1,missing,inconv,nonprob,not_recom
pretentious,missing,foster,missing,missing,convenient,slightly_prob,not_recom
great_pret,missing,incomplete,more,critical,convenient,problematic,not_recom
great_pret,very_crit,complete,3,missing,missing,missing,recommended
great_pret,very_crit,missing,more,critical,convenient,slightly_prob,not_recom
missing,less_proper,complete,more,less_conv,inconv,problematic,priority
pretentious,very_crit,incomplete,more,less_conv,inconv,slightly_prob,not_recom
great_pret,critical,foster,missing,convenient,inconv,slightly_prob,not_recom
pretentious,missing,complete,3,less_conv,convenient,slightly_prob,recommended
pretentious,improper,missing,more,critical,inconv,missing,not_recom
great_pret,proper,completed,missing,less_conv,convenient,nonprob,recommended
pretentious,critical,missing,3,convenient,inconv,slightly_prob,not_recom
usual,improper,missing,1,critical,missing,slightly_prob,missing
usual,missing,foster,3,critical,inconv,nonprob,recommended
pretentious,very_crit,foster,3,critical,convenient,problematic,recommended
great_pret,critical,complete,missing,critical,inconv,missing,priority
usual,missing,completed,1,less_conv,inconv,missing,missing
great_pret,less_proper,foster,1,critical,inconv,problematic,recommended
missing,missing,incomplete,missing,convenient,convenient,problematic,recommended
usual,very_crit,foster,missing,missing,missing,slightly_prob,not_recom
great_pret,less_proper,foster,3,convenient,convenient,slightly_prob,priority
missing,missing,complete,more,missing,convenient,missing,priority
missing,very_crit,missing,3,missing,inconv,nonprob,not_recom
usual,less_proper,complete,1,missing,convenient,slightly_prob,recommended
pretentious,critical,foster,2,critical,missing,nonprob,not_recom
usual,critical,completed,more,convenient,convenient,slightly_prob,priority
great_pret,less_proper,complete,1,less_conv,convenient,slightly_prob,priority
pretentious,missing,completed,1,critical,convenient,missing,not_recom
missing,proper,incomplete,3,less_conv,inconv,slightly_prob,not_recom
usual,very_crit,missing,2,less_conv,convenient,slightly_prob,priority
missing,critical,complete,missing,missing,inconv,nonprob,recommended
pretentious,proper,missing,missing,missing,inconv,slightly_prob,not_recom
missing,critical,incomplete,missing,less_conv,convenient,missing,recommended
great_pret,critical,complete,3,less_conv,convenient,slightly_prob,not_recom
pretentious,very_crit,incomplete,more,missing,convenient,slightly_prob,not_recom
great_pret,very_crit,incomplete,1,convenient,convenient,problematic,priority
pretentious,less_proper,incomplete,3,critical,convenient,slightly_prob,missing
great_pret,less_proper,foster,missing,less_conv,convenient,missing,missing
great_pret,critical,incomplete,more,missing,convenient,slightly_prob,missing
usual,critical,complete,2,convenient,inconv,slightly_prob,priority
usual,less_proper,completed,1,less_conv,convenient,problematic,not_recom
great_pret,improper,complete,3,convenient,convenient,slightly_prob,recommended
missing,less_proper,missing,3,less_conv,inconv,slightly_prob,recommended
usual,less_proper,foster,3,missing,missing,slightly_prob,missing
great_pret,very_crit,incomplete,missing,less_conv,inconv,nonprob,missing
pretentious,improper,complete,1,missing,inconv,problematic,recommended
missing,missing,incomplete,missing,less_conv,inconv,problematic,not_recom
pretentious,critical,complete,more,convenient,missing,problematic,priority
great_pret,proper,missing,2,missing,inconv,nonprob,missing
usual,very_crit,complete,2,missing,convenient,missing,priority
usual,proper,incomplete,missing,less_conv,missing,slightly_prob,missing
pretentious,critical,incomplete,3,missing,inconv,nonprob,priority
pretentious,missing,missing,missing,missing,convenient,missing,missing
missing,very_crit,foster,missing,critical,inconv,nonprob,recommended
usual,critical,complete,missing,missing,inconv,problematic,recommended
missing,improper,completed,1,less_conv,convenient,slightly_prob,priority
pretentious,missing,complete,more,convenient,missing,nonprob,recommended
missing,less_proper,completed,2,missing,convenient,slightly_prob,recommended
missing,missing,complete,2,missing,convenient,problematic,recommended
pretentious,missing,missing,1,critical,inconv,problematic,missing
usual,very_crit,incomplete,1,missing,convenient,missing,priority
usual,less_proper,completed,missing,less_conv,inconv,problematic,priority
pretentious,critical,foster,more,missing,missing,problematic,not_recom
great_pret,missing,complete,3,critical,inconv,problematic,priority
missing,proper,complete,more,less_conv,convenient,missing,missing
usual,improper,missing,3,missing,convenient,problematic,not_recom
pretentious,missing,incomplete,1,missing,convenient,nonprob,recommended
great_pret,critical,missing,1,missing,inconv,problematic,recommended
pretentious,missing,incomplete,more,missing,missing,slightly_prob,not_recom
great_pret,improper,incomplete,1,convenient,missing,missing,not_recom
missing,very_crit,incomplete,missing,less_conv,convenient,problematic,recommended
usual,improper,completed,2,critical,missing,nonprob,priority
missing,missing,incomplete,2,critical,convenient,nonprob,not_recom
great_pret,critical,missing,1,convenient,missing,slightly_prob,priority
usual,critical,complete,missing,critical,convenient,slightly_prob,missing
pretentious,missing,incomplete,more,critical,inconv,missing,priority
usual,improper,incomplete,3,missing,convenient,slightly_prob,recommended
pretentious,proper,incomplete,3,missing,inconv,slightly_prob,priority
usual,less_proper,foster,2,missing,convenient,missing,recommended
great_pret,missing,foster,1,critical,convenient,problematic,not_recom
pretentious,proper,foster,1,critical,missing,nonprob,not_recom
pretentious,critical,completed,missing,convenient,inconv,problematic,not_recom
pretentious,proper,missing,1,convenient,missing,nonprob,not_recom
missing,proper,incomplete,3,missing,inconv,missing,recommended
pretentious,less_proper,incomplete,missing,critical,convenient,nonprob,priority
usual,missing,completed,1,convenient,inconv,slightly_prob,missing
pretentious,proper,completed,3,convenient,missing,slightly_prob,recommended
pretentious,proper,incomplete,more,critical,inconv,missing,recommended
usual,improper,completed,3,critical,convenient,nonprob,missing
usual,missing,foster,1,missing,inconv,slightly_prob,not_recom
great_pret,critical,incomplete,1,convenient,convenient,problematic,not_recom
pretentious,less_proper,foster,1,less_conv,convenient,slightly_prob,missing
great_pret,very_crit,complete,missing,missing,missing,nonprob,missing
great_pret,less_proper,missing,missing,less_conv,missing,nonprob,priority
great_pret,very_crit,missing,more,critical,missing,slightly_prob,not_recom
great_pret,improper,incomplete,more,missing,missing,missing,priority
great_pret,proper,missing,3,less_conv,missing,slightly_prob,priority
usual,less_proper,foster,more,convenient,inconv,slightly_prob,missing
usual,missing,foster,missing,convenient,inconv,slightly_prob,missing
great_pret,very_crit,completed,1,convenient,convenient,missing,not_recom
great_pret,less_proper,complete,2,critical,missing,problematic,not_recom
usual,less_proper,completed,1,convenient,convenient,slightly_prob,missing
pretentious,missing,complete,3,missing,inconv,slightly_prob,recommended
missing,missing,incomplete,3,critical,missing,slightly_prob,recommended
great_pret,proper,missing,2,critical,missing,missing,priority
usual,proper,completed,2,less_conv,inconv,slightly_prob,not_recom
great_pret,missing,incomplete,2,less_conv,inconv,problematic,recommended
usual,missing,missing,2,convenient,inconv,problematic,missing
great_pret,less_proper,incomplete,more,missing,convenient,missing,priority
great_pret,proper,incomplete,3,missing,missing,slightly_prob,missing
usual,less_proper,missing,2,convenient,convenient,slightly_prob,missing
great_pret,less_proper,foster,3,critical,convenient,slightly_prob,not_recom
usual,critical,complete,3,critical,inconv,missing,missing
usual,proper,completed,3,convenient,convenient,slightly_prob,not_recom
pretentious,less_proper,completed,missing,missing,inconv,slightly_prob,not_recom
pretentious,very_crit,missing,more,less_conv,convenient,problematic,missing
usual,improper,complete,more,less_conv,missing,slightly_prob,not_recom
pretentious,critical,incomplete,1,convenient,convenient,slightly_prob,not_recom
pretentious,less_proper,completed,missing,critical,inconv,missing,not_recom
great_pret,missing,complete,2,missing,inconv,missing,priority
missing,very_crit,missing,3,less_conv,inconv,slightly_prob,not_recom
usual,less_proper,incomplete,1,less_conv,inconv,nonprob,recommended
usual,missing,complete,missing,convenient,inconv,problematic,priority
great_pret,critical,incomplete,missing,missing,convenient,problematic,not_recom
pretentious,missing,foster,more,missing,inconv,problematic,missing
