parents,has_nurs,form,children,housing,finance,social,health
,very_crit,completed,2,convenient,inconv,slightly_prob,not_recom
usual,proper,,more,critical,inconv,slightly_prob,priority
usual,,incomplete,2,less_conv,inconv,problematic,priority
usual,proper,incomplete,more,convenient,inconv,problematic,
,very_crit,incomplete,,,,problematic,not_recom
usual,less_proper,,2,convenient,convenient,problematic,not_recom
usual,very_crit,completed,3,,convenient,problematic,
great_pret,less_proper,foster,more,critical,convenient,nonprob,priority
great_pret,very_crit,,3,,inconv,problematic,recommended
pretentious,improper,foster,3,critical,,nonprob,not_recom
pretentious,very_crit,,3,convenient,,problematic,
pretentious,,complete,3,critical,convenient,slightly_prob,not_recom
,very_crit,incomplete,,critical,convenient,nonprob,recommended
pretentious,less_proper,,more,convenient,convenient,slightly_prob,not_recom
,improper,complete,1,convenient,inconv,problematic,not_recom
usual,less_proper,complete,3,,inconv,slightly_prob,priority
great_pret,improper,foster,,less_conv,inconv,problematic,not_recom
usual,proper,complete,1,critical,inconv,problematic,priority
,very_crit,,more,convenient,inconv,problematic,
,very_crit,completed,1,convenient,,,
pretentious,,incomplete,2,critical,inconv,,recommended
,very_crit,completed,3,critical,inconv,problematic,
,,foster,2,convenient,inconv,slightly_prob,recommended
,less_proper,incomplete,more,less_conv,convenient,nonprob,priority
pretentious,proper,completed,2,less_conv,convenient,problematic,not_recom
pretentious,critical,complete,2,convenient,convenient,slightly_prob,recommended
great_pret,critical,completed,2,convenient,convenient,,priority
usual,improper,incomplete,1,less_conv,inconv,,recommended
usual,proper,complete,,critical,inconv,nonprob,
pretentious,critical,incomplete,2,less_conv,,slightly_prob,not_recom
,proper,incomplete,2,,convenient,nonprob,not_recom
,very_crit,incomplete,more,convenient,convenient,,not_recom
great_pret,less_proper,,1,less_conv,convenient,nonprob,priority
great_pret,proper,completed,2,critical,convenient,slightly_prob,
great_pret,proper,foster,1,less_conv,inconv,slightly_prob,recommended
great_pret,less_proper,incomplete,more,convenient,inconv,slightly_prob,priority
,improper,foster,2,convenient,,nonprob,not_recom
,very_crit,complete,1,less_conv,convenient,,recommended
,,incomplete,3,less_conv,inconv,problematic,priority
,,,more,,convenient,nonprob,not_recom
pretentious,,,2,less_conv,,problematic,priority
pretentious,proper,complete,1,critical,inconv,nonprob,recommended
pretentious,very_crit,complete,more,less_conv,convenient,nonprob,not_recom
great_pret,proper,completed,3,,,nonprob,recommended
pretentious,,foster,3,critical,convenient,problematic,not_recom
,less_proper,incomplete,2,less_conv,convenient,,
great_pret,proper,,2,less_conv,,nonprob,
usual,very_crit,foster,2,less_conv,convenient,nonprob,
usual,proper,incomplete,,convenient,convenient,problematic,priority
usual,less_proper,foster,more,critical,,problematic,recommended
great_pret,,foster,more,,,nonprob,priority
great_pret,,complete,more,convenient,convenient,slightly_prob,not_recom
,improper,,more,convenient,convenient,nonprob,
pretentious,less_proper,foster,2,,inconv,nonprob,recommended
pretentious,,foster,2,convenient,inconv,problematic,not_recom
usual,improper,completed,3,convenient,convenient,nonprob,priority
usual,very_crit,foster,3,less_conv,inconv,slightly_prob,priority
usual,less_proper,incomplete,2,less_conv,,nonprob,not_recom
,improper,completed,1,,inconv,,
usual,very_crit,incomplete,1,less_conv,inconv,nonprob,
,,complete,3,convenient,,,not_recom
usual,improper,,1,convenient,inconv,,not_recom
great_pret,improper,completed,1,,convenient,,priority
pretentious,less_proper,,1,convenient,inconv,problematic,not_recom
pretentious,very_crit,foster,1,critical,convenient,problematic,recommended
great_pret,improper,incomplete,more,convenient,inconv,nonprob,not_recom
,,complete,more,critical,convenient,,priority
pretentious,,,,,convenient,problematic,recommended
,very_crit,incomplete,2,less_conv,inconv,nonprob,recommended
great_pret,,,3,convenient,convenient,,
great_pret,very_crit,foster,2,convenient,convenient,problematic,not_recom
great_pret,,completed,1,critical,inconv,problematic,priority
usual,,foster,more,less_conv,convenient,problematic,priority
pretentious,less_proper,complete,1,critical,convenient,nonprob,recommended
usual,very_crit,complete,1,critical,,problematic,priority
great_pret,,foster,1,convenient,convenient,problematic,recommended
pretentious,,complete,2,critical,inconv,slightly_prob,
pretentious,,complete,1,,convenient,problematic,
usual,improper,foster,3,,inconv,,priority
,very_crit,foster,2,convenient,inconv,slightly_prob,not_recom
,very_crit,incomplete,1,convenient,inconv,nonprob,priority
,,foster,3,convenient,inconv,slightly_prob,priority
pretentious,very_crit,completed,1,less_conv,inconv,slightly_prob,not_recom
,very_crit,foster,,critical,inconv,slightly_prob,not_recom
,improper,,,convenient,inconv,,priority
pretentious,critical,,more,convenient,convenient,,
usual,very_crit,complete,1,less_conv,inconv,problematic,recommended
usual,,foster,more,convenient,convenient,nonprob,not_recom
great_pret,,foster,2,critical,convenient,nonprob,not_recom
usual,less_proper,foster,,convenient,,problematic,recommended
pretentious,improper,foster,1,critical,inconv,,
great_pret,very_crit,complete,2,critical,convenient,nonprob,priority
pretentious,improper,completed,2,less_conv,inconv,nonprob,priority
usual,less_proper,complete,more,convenient,convenient,,not_recom
,critical,incomplete,more,,inconv,slightly_prob,recommended
great_pret,proper,foster,,critical,convenient,nonprob,
,critical,completed,,,convenient,slightly_prob,not_recom
usual,very_crit,foster,1,convenient,inconv,,
usual,improper,foster,2,,inconv,,
usual,very_crit,foster,2,critical,inconv,slightly_prob,
,proper,,1,less_conv,convenient,slightly_prob,not_recom
pretentious,very_crit,,3,critical,convenient,nonprob,recommended
usual,improper,complete,,convenient,convenient,slightly_prob,not_recom
usual,,,1,critical,convenient,nonprob,
pretentious,proper,complete,,convenient,inconv,,
usual,less_proper,,more,less_conv,inconv,,recommended
great_pret,less_proper,completed,more,,inconv,slightly_prob,not_recom
great_pret,less_proper,foster,,,,,
great_pret,less_proper,foster,3,less_conv,inconv,nonprob,
,less_proper,incomplete,2,less_conv,inconv,nonprob,recommended
pretentious,critical,incomplete,2,less_conv,convenient,slightly_prob,
pretentious,critical,completed,2,less_conv,inconv,nonprob,not_recom
,proper,incomplete,,less_conv,convenient,,recommended
usual,critical,incomplete,1,convenient,convenient,,recommended
usual,proper,completed,2,,,slightly_prob,not_recom
usual,proper,completed,2,convenient,convenient,nonprob,not_recom
usual,very_crit,completed,2,critical,inconv,problematic,not_recom
,critical,completed,more,convenient,convenient,problematic,not_recom
,,foster,2,,convenient,slightly_prob,not_recom
,,complete,more,less_conv,convenient,,
usual,very_crit,,,convenient,inconv,nonprob,recommended
pretentious,improper,incomplete,1,critical,,nonprob,recommended
usual,,,3,less_conv,inconv,,
usual,critical,completed,more,,inconv,nonprob,not_recom
great_pret,very_crit,foster,3,convenient,inconv,problematic,priority
pretentious,very_crit,incomplete,1,less_conv,,nonprob,priority
usual,improper,completed,more,critical,,problematic,priority
usual,less_proper,incomplete,,,inconv,nonprob,priority
,very_crit,incomplete,2,less_conv,convenient,,not_recom
great_pret,critical,complete,2,less_conv,,problematic,
pretentious,,complete,more,critical,inconv,,
usual,very_crit,,1,critical,convenient,slightly_prob,priority
,,foster,1,convenient,inconv,nonprob,recommended
,proper,incomplete,1,,,nonprob,not_recom
great_pret,very_crit,incomplete,1,convenient,convenient,problematic,recommended
,proper,completed,3,critical,,nonprob,recommended
usual,,incomplete,1,convenient,convenient,,recommended
great_pret,very_crit,foster,,convenient,convenient,problematic,priority
usual,very_crit,completed,3,less_conv,,problematic,not_recom
pretentious,,foster,,less_conv,inconv,slightly_prob,not_recom
great_pret,less_proper,incomplete,2,critical,convenient,nonprob,recommended
pretentious,very_crit,foster,more,convenient,convenient,slightly_prob,priority
pretentious,critical,,1,critical,inconv,nonprob,
usual,critical,complete,3,critical,inconv,,priority
usual,improper,incomplete,,less_conv,,slightly_prob,
usual,very_crit,foster,more,convenient,convenient,slightly_prob,recommended
,improper,completed,more,less_conv,inconv,slightly_prob,recommended
pretentious,very_crit,,,convenient,,slightly_prob,
great_pret,less_proper,foster,1,,inconv,slightly_prob,not_recom
pretentious,proper,completed,more,,convenient,slightly_prob,recommended
,proper,completed,2,less_conv,convenient,nonprob,priority
,,incomplete,3,convenient,inconv,slightly_prob,
pretentious,,complete,3,convenient,convenient,slightly_prob,priority
great_pret,proper,,1,critical,,,not_recom
usual,less_proper,,3,less_conv,convenient,nonprob,recommended
usual,improper,complete,1,convenient,,nonprob,not_recom
usual,,completed,2,convenient,inconv,slightly_prob,recommended
great_pret,proper,completed,2,convenient,inconv,slightly_prob,not_recom
,,complete,2,critical,inconv,nonprob,
great_pret,critical,completed,1,critical,convenient,problematic,not_recom
great_pret,very_crit,foster,more,convenient,convenient,slightly_prob,not_recom
great_pret,,incomplete,,critical,,slightly_prob,recommended
pretentious,proper,incomplete,3,,convenient,,not_recom
,less_proper,completed,more,convenient,convenient,nonprob,
pretentious,,foster,3,less_conv,convenient,slightly_prob,recommended
,critical,,2,convenient,inconv,,not_recom
,proper,completed,2,,inconv,problematic,not_recom
pretentious,very_crit,foster,3,convenient,convenient,problematic,priority
,,completed,more,critical,,problematic,recommended
great_pret,improper,,,less_conv,convenient,nonprob,recommended
usual,,complete,more,,convenient,nonprob,priority
,critical,,,convenient,inconv,problematic,
,improper,complete,,,inconv,,not_recom
,proper,completed,more,less_conv,,problematic,
usual,less_proper,foster,more,critical,inconv,problematic,priority
usual,critical,incomplete,more,less_conv,,slightly_prob,priority
pretentious,improper,complete,2,convenient,inconv,slightly_prob,recommended
great_pret,less_proper,complete,2,critical,,slightly_prob,priority
great_pret,,complete,3,critical,inconv,nonprob,not_recom
usual,improper,completed,more,convenient,inconv,,recommended
usual,,incomplete,more,,,nonprob,priority
great_pret,proper,,,convenient,convenient,,not_recom
usual,,incomplete,,critical,convenient,problematic,priority
great_pret,very_crit,foster,1,critical,inconv,,not_recom
usual,very_crit,complete,2,convenient,convenient,,recommended
pretentious,,incomplete,2,convenient,convenient,,recommended
pretentious,proper,,2,convenient,convenient,problematic,priority
,critical,complete,1,convenient,convenient,nonprob,recommended
great_pret,critical,,3,,convenient,problematic,
pretentious,critical,completed,2,,inconv,problematic,recommended
great_pret,critical,completed,,convenient,inconv,problematic,
usual,less_proper,complete,2,critical,inconv,problematic,
pretentious,less_proper,completed,1,,inconv,slightly_prob,
,,complete,1,critical,inconv,nonprob,
great_pret,less_proper,foster,3,convenient,inconv,slightly_prob,
pretentious,proper,complete,3,less_conv,inconv,nonprob,not_recom
great_pret,proper,incomplete,2,convenient,convenient,problematic,recommended
great_pret,very_crit,foster,1,,,nonprob,not_recom
great_pret,,foster,more,convenient,inconv,nonprob,not_recom
pretentious,,completed,2,less_conv,,slightly_prob,not_recom
,improper,foster,2,critical,convenient,problematic,not_recom
pretentious,very_crit,complete,2,less_conv,,nonprob,recommended
great_pret,proper,,1,,inconv,slightly_prob,recommended
usual,less_proper,completed,2,convenient,convenient,nonprob,not_recom
,less_proper,complete,more,,,,priority
great_pret,proper,incomplete,3,less_conv,convenient,problematic,not_recom
great_pret,critical,completed,,less_conv,inconv,slightly_prob,
pretentious,very_crit,foster,more,convenient,convenient,problematic,priority
,,foster,,critical,convenient,slightly_prob,priority
pretentious,critical,completed,3,less_conv,inconv,slightly_prob,recommended
,improper,foster,more,convenient,inconv,,priority
great_pret,proper,completed,more,critical,inconv,nonprob,recommended
great_pret,critical,incomplete,,convenient,inconv,,priority
great_pret,very_crit,foster,2,critical,,slightly_prob,
pretentious,,completed,more,less_conv,convenient,slightly_prob,recommended
great_pret,less_proper,incomplete,more,critical,,,not_recom
pretentious,less_proper,complete,2,less_conv,convenient,nonprob,priority
great_pret,,completed,more,convenient,convenient,nonprob,priority
usual,proper,incomplete,3,critical,convenient,nonprob,
pretentious,improper,,1,convenient,convenient,problematic,priority
usual,less_proper,foster,3,less_conv,convenient,,priority
,less_proper,,3,critical,inconv,problematic,not_recom
pretentious,improper,completed,2,critical,,slightly_prob,recommended
great_pret,critical,foster,,,convenient,problematic,
,proper,,1,convenient,inconv,nonprob,priority
pretentious,proper,foster,more,,,nonprob,recommended
,less_proper,foster,3,less_conv,convenient,nonprob,priority
pretentious,improper,foster,,less_conv,inconv,,recommended
pretentious,improper,foster,1,convenient,inconv,nonprob,recommended
,very_crit,foster,,convenient,convenient,slightly_prob,
pretentious,,complete,,less_conv,,slightly_prob,
great_pret,proper,complete,2,,inconv,slightly_prob,recommended
usual,very_crit,,,convenient,inconv,slightly_prob,priority
